$PASHR,155808.000,52.352,T,-0.029,-0.332,,0.088,0.088,0.020,2,3*06
$PASHR,155808.050,52.352,T,-0.029,-0.332,,0.088,0.088,0.020,2,3*03
$PASHR,155808.100,52.354,T,-0.031,-0.332,,0.088,0.088,0.020,2,3*08
$PASHR,155808.150,52.355,T,-0.033,-0.331,,0.088,0.088,0.020,2,3*0D
$PASHR,155808.200,52.355,T,-0.033,-0.331,,0.088,0.088,0.020,2,3*0B
$PASHR,155808.250,52.355,T,-0.031,-0.331,,0.088,0.088,0.020,2,3*0C
$PASHR,155808.300,52.353,T,-0.030,-0.333,,0.088,0.088,0.020,2,3*0D
$PASHR,155808.350,52.353,T,-0.030,-0.332,,0.088,0.088,0.020,2,3*09
$PASHR,155808.400,52.354,T,-0.030,-0.331,,0.088,0.088,0.020,2,3*0F
$PASHR,155808.450,52.357,T,-0.032,-0.329,,0.088,0.088,0.020,2,3*02
$PASHR,155808.500,52.355,T,-0.032,-0.329,,0.088,0.088,0.020,2,3*04
$PASHR,155808.550,52.354,T,-0.032,-0.330,,0.088,0.088,0.020,2,3*08
$PASHR,155808.600,52.355,T,-0.030,-0.333,,0.088,0.088,0.020,2,3*0E
$PASHR,155808.650,52.354,T,-0.027,-0.333,,0.088,0.088,0.020,2,3*0C
$PASHR,155808.700,52.354,T,-0.028,-0.333,,0.088,0.088,0.020,2,3*07
$PASHR,155808.750,52.354,T,-0.031,-0.331,,0.088,0.088,0.020,2,3*08
$PASHR,155808.800,52.353,T,-0.032,-0.330,,0.088,0.088,0.020,2,3*07
$PASHR,155808.850,52.352,T,-0.032,-0.330,,0.088,0.088,0.020,2,3*03
$PASHR,155808.900,52.350,T,-0.030,-0.330,,0.088,0.088,0.020,2,3*07
$PASHR,155808.950,52.351,T,-0.027,-0.331,,0.088,0.088,0.020,2,3*04
$PASHR,155809.000,52.352,T,-0.028,-0.333,,0.088,0.088,0.020,2,3*07
$PASHR,155809.050,52.352,T,-0.032,-0.332,,0.088,0.088,0.020,2,3*08
$PASHR,155809.100,52.352,T,-0.034,-0.331,,0.088,0.088,0.020,2,3*09
$PASHR,155809.150,52.352,T,-0.032,-0.330,,0.088,0.088,0.020,2,3*0B
$PASHR,155809.200,52.353,T,-0.029,-0.332,,0.088,0.088,0.020,2,3*04
$PASHR,155809.250,52.352,T,-0.026,-0.334,,0.088,0.088,0.020,2,3*09
$PASHR,155809.300,52.349,T,-0.027,-0.335,,0.088,0.088,0.020,2,3*07
$PASHR,155809.350,52.349,T,-0.029,-0.336,,0.088,0.088,0.020,2,3*0F
$PASHR,155809.400,52.349,T,-0.032,-0.336,,0.088,0.088,0.020,2,3*07
$PASHR,155809.450,52.349,T,-0.032,-0.334,,0.088,0.088,0.020,2,3*00
