$PASHR,HPR,155509.00,52.26754,0.10925,-0.04026,0.0023,0.0017,0,0,2.000,*0F
$PASHR,HPR,155509.10,52.26123,0.10443,-0.03325,0.0023,0.0014,0,0,2.000,*01
$PASHR,HPR,155509.20,52.26098,0.06275,-0.05596,0.0026,0.0027,0,0,2.000,*0A
$PASHR,HPR,155509.30,52.23661,0.14640,-0.03474,0.0028,0.0021,0,0,2.000,*0C
$PASHR,HPR,155509.40,52.23629,0.07398,-0.05850,0.0028,0.0014,0,0,2.000,*0F
$PASHR,HPR,155509.60,52.25092,0.08752,-0.04636,0.0028,0.0027,0,0,2.000,*0F
$PASHR,HPR,155509.70,52.22930,0.13274,-0.04828,0.0028,0.0014,0,0,2.000,*02
$PASHR,HPR,155509.90,52.23001,0.11561,-0.04000,0.0028,0.0019,0,0,2.000,*08
$PASHR,HPR,155510.00,52.23411,0.10507,-0.06446,0.0028,0.0021,0,0,2.000,*02
$PASHR,HPR,155510.10,52.24032,0.12227,-0.05547,0.0028,0.0027,0,0,2.000,*03
$PASHR,HPR,155510.30,52.24953,0.07878,-0.04547,0.0025,0.0033,0,0,2.000,*02
$PASHR,HPR,155510.40,52.26157,0.09971,-0.01922,0.0022,0.0030,0,0,2.000,*03
$PASHR,HPR,155510.70,52.25547,0.11430,-0.00224,0.0022,0.0030,0,0,2.000,*0B
$PASHR,HPR,155510.80,52.26112,0.11307,-0.04135,0.0022,0.0038,0,0,2.000,*0F
$PASHR,HPR,155510.90,52.26202,0.12273,-0.04912,0.0022,0.0033,0,0,2.000,*0B
$PASHR,HPR,155511.00,52.25358,0.14695,-0.02122,0.0022,0.0033,0,0,2.000,*09
$PASHR,HPR,155511.10,52.26106,0.06129,-0.06164,0.0020,0.0029,0,0,2.000,*0E
$PASHR,HPR,155511.20,52.25678,0.10807,-0.02809,0.0020,0.0023,0,0,2.000,*0E
$PASHR,HPR,155511.40,52.24525,0.06772,-0.03596,0.0020,0.0020,0,0,2.000,*01
$PASHR,HPR,155511.50,52.25467,0.11211,-0.02464,0.0020,0.0021,0,0,2.000,*0C
$PASHR,HPR,155511.70,52.25782,0.10424,-0.04249,0.0020,0.0029,0,0,2.000,*00
$PASHR,HPR,155511.80,52.25548,0.10074,-0.04718,0.0020,0.0023,0,0,2.000,*01
$PASHR,HPR,155511.90,52.25443,0.11685,-0.04293,0.0020,0.0014,0,0,2.000,*01
$PASHR,HPR,155512.00,52.26417,0.11132,-0.05547,0.0020,0.0038,0,0,2.000,*03
$PASHR,HPR,155512.10,52.25988,0.09815,-0.01496,0.0026,0.0027,0,0,2.000,*0E
$PASHR,HPR,155512.20,52.24189,0.08744,-0.06264,0.0026,0.0005,0,0,2.000,*03
$PASHR,HPR,155512.40,52.24356,0.07144,-0.02793,0.0026,0.0013,0,0,2.000,*02
$PASHR,HPR,155512.50,52.24262,0.07221,-0.03921,0.0026,0.0018,0,0,2.000,*08
$PASHR,HPR,155512.60,52.25221,0.10320,-0.00082,0.0026,0.0023,0,0,2.000,*00
$PASHR,HPR,155512.80,52.24930,0.10850,-0.03801,0.0026,0.0012,0,0,2.000,*0A
$PASHR,HPR,155512.90,52.24237,0.11048,-0.00222,0.0026,0.0024,0,0,2.000,*0A
$PASHR,HPR,155513.00,52.24598,0.07143,-0.05081,0.0026,0.0015,0,0,2.000,*01
